Beijing,2022,Winter,Alpine Skiing,Men's Giant Slalom,,POL,,Did not finish
Beijing,2022,Winter,Alpine Skiing,Men's Giant Slalom,,USA,,Did not finish
Beijing,2022,Winter,Alpine Skiing,Men's Giant Slalom,,POL,,Did not finish
Beijing,2022,Winter,Alpine Skiing,Men's Giant Slalom,,EST,,Did not finish
Beijing,2022,Winter,Alpine Skiing,Men's Giant Slalom,,GEO,,Did not finish
Beijing,2022,Winter,Alpine Skiing,Men's Giant Slalom,,GER,,Did not finish
Beijing,2022,Winter,Alpine Skiing,Men's Giant Slalom,,ARG,,Did not finish
Beijing,2022,Winter,Alpine Skiing,Men's Giant Slalom,,ALB,,Did not finish
Beijing,2022,Winter,Alpine Skiing,Men's Giant Slalom,,KAZ,,Did not finish
Beijing,2022,Winter,Alpine Skiing,Men's Giant Slalom,,HKG,,Did not finish
Beijing,2022,Winter,Alpine Skiing,Men's Giant Slalom,,GRE,,Did not finish
Beijing,2022,Winter,Alpine Skiing,Men's Giant Slalom,,HAI,,Did not finish
Beijing,2022,Winter,Alpine Skiing,Men's Giant Slalom,,LBN,,Did not finish
Beijing,2022,Winter,Alpine Skiing,Men's Giant Slalom,,PHI,,Did not finish
Beijing,2022,Winter,Alpine Skiing,Men's Giant Slalom,,GHA,,Did not finish
Beijing,2022,Winter,Alpine Skiing,Men's Giant Slalom,,MAD,,Did not finish
Beijing,2022,Winter,Alpine Skiing,Men's Giant Slalom,,MAR,,Did not finish
Beijing,2022,Winter,Alpine Skiing,Men's Giant Slalom,,ARM,,Did not start
Beijing,2022,Winter,Alpine Skiing,Men's Giant Slalom,,BRA,,Did not start
Beijing,2022,Winter,Alpine Skiing,Men's Slalom,2,AUT,1:44.70,
Beijing,2022,Winter,Alpine Skiing,Men's Slalom,4,NOR,1:44.88,
Beijing,2022,Winter,Alpine Skiing,Men's Slalom,1,FRA,1:44.09,
Beijing,2022,Winter,Alpine Skiing,Men's Slalom,3,NOR,1:44.79,
Beijing,2022,Winter,Alpine Skiing,Men's Slalom,5,SUI,1:44.89,
Beijing,2022,Winter,Alpine Skiing,Men's Slalom,6,SUI,1:44.95,
Beijing,2022,Winter,Alpine Skiing,Men's Slalom,8,ITA,1:45.05,
Beijing,2022,Winter,Alpine Skiing,Men's Slalom,7,GER,1:45.02,
Beijing,2022,Winter,Alpine Skiing,Men's Slalom,9,BUL,1:45.15,
Beijing,2022,Winter,Alpine Skiing,Men's Slalom,10,ROC,1:45.17,
